pair_id,left_id,right_id,left_source,right_source,names_left,names_right,categories_left,categories_right,confidence_left,confidence_right,websites_left,websites_right,socials_left,socials_right,emails_left,emails_right,phones_left,phones_right,brand_left,brand_right,addresses_left,addresses_right
1684,501df071e4b004c545f7c830,08f64b505561491603fc6471ee03d4ec,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""501df071e4b004c545f7c830"",""update_time"":""2020-11-25T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""1477248642564820"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.39415041782729804}]","{""primary"":""นารานวดแผนไทย (Massage)"",""common"":{},""rules"":[]}","{""primary"":""นารานวดแผนไทย""}","{""primary"":""Business and Professional Services > Health and Beauty Service > Spa"",""alternate"":[]}","{""primary"":""spas"",""alternate"":[""beauty_salon"",""physical_therapy""]}",1.0,0.3941504178272981,[null],,"[null,null,null]","[""https://www.facebook.com/1477248642564820""]",[null],,[null],,"{""wikidata"":"""",""names"":{""primary"":""นารานวดแผนไทย (Massage)"",""common"":{},""rules"":[]}}",,"[{""freeform"":""บ้านคลองศาลา"",""locality"":""เพชรบูรณ์"",""country"":""TH""}]","[{""freeform"":""บ้านคลองศาลา"",""country"":""TH""}]"
1685,4b9f357bf964a520fe1737e3,08f1fb475942326103be119f5f142984,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""4b9f357bf964a520fe1737e3"",""update_time"":""2024-10-30T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""161838490495485"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.9645127118644068}]","{""primary"":""Parc Clichy-Batignolles Martin Luther King"",""common"":{},""rules"":[]}","{""primary"":""Parc Clichy-Batignolles""}","{""primary"":""Landmarks and Outdoors > Park"",""alternate"":[]}","{""primary"":""park"",""alternate"":[""attractions_and_activities"",""stadium_arena""]}",1.0,0.9645127118644068,"[""http://equipement.paris.fr/parc-clichy-batignolles-martin-luther-king-2817""]","[""http://equipement.paris.fr/parc-clichy-batignolles-martin-luther-king-2817""]","[null,""https://www.facebook.com/207251779638"",null]","[""https://www.facebook.com/161838490495485""]",[null],,[null],,"{""wikidata"":"""",""names"":{""primary"":""Parc Clichy-Batignolles Martin Luther King"",""common"":{},""rules"":[]}}",,"[{""freeform"":""Rue Cardinet"",""locality"":""Paris"",""region"":""Île-de-France"",""country"":""FR"",""postcode"":""75017""}]","[{""freeform"":""147 Rue Cardinet"",""locality"":""Paris"",""postcode"":""75017"",""country"":""FR""}]"
1686,52c4221211d2235bf3cf9dc3,08f2a10725b352a903e6847459c20ef9,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""52c4221211d2235bf3cf9dc3"",""update_time"":""2024-10-11T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""1420308301566991"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.23154848046309695}]","{""primary"":""Hulk Security Systems - Intercom, Access Control & Burglary Alarms systems"",""common"":{},""rules"":[]}","{""primary"":""Hulk Security Systems""}","{""primary"":""Retail > Computers and Electronics Retail > Electronics Store"",""alternate"":[""Community and Government > Residential Building > Apartment or Condo""]}","{""primary"":""professional_services"",""alternate"":[""home_security"",""private_investigation""]}",1.0,0.23154848046309695,[null],"[""http://hulksecurity.com/""]","[""https://www.twitter.com/hulksecurity"",""https://www.facebook.com/153982597993439"",null]","[""https://www.facebook.com/1420308301566991""]",[null],,"[""(212) 913-9646""]","[""+12129139646""]","{""wikidata"":"""",""names"":{""primary"":""Hulk Security Systems - Intercom, Access Control & Burglary Alarms systems"",""common"":{},""rules"":[]}}",,"[{""freeform"":""676A 9th Ave #399"",""locality"":""New York"",""region"":""NY"",""country"":""US"",""postcode"":""10036""}]","[{""freeform"":""676 9th Ave"",""locality"":""New York"",""postcode"":""10036-3611"",""region"":""NY"",""country"":""US""}]"
1687,60d68fa722e86b2ff2b3fdfc,08f2e60cc098c1520336932fe4f352e5,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""60d68fa722e86b2ff2b3fdfc"",""update_time"":""2024-08-07T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""100463125758575"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.6214335421016005}]","{""primary"":""からみそラーメンふくろう刈谷店"",""common"":{},""rules"":[]}","{""primary"":""からみそラーメン ふくろう 刈谷店""}","{""primary"":""Dining and Drinking > Restaurant > Asian Restaurant > Japanese Restaurant > Ramen Restaurant"",""alternate"":[]}","{""primary"":""japanese_restaurant""}",1.0,0.6214335421016005,[null],,"[null,null,null]","[""https://www.facebook.com/100463125758575""]",[null],,"[""0566-36-7070""]","[""+81566367070""]","{""wikidata"":"""",""names"":{""primary"":""からみそラーメンふくろう刈谷店"",""common"":{},""rules"":[]}}",,"[{""freeform"":""井ケ谷町前田26-2"",""locality"":""刈谷市"",""region"":""愛知県"",""country"":""JP"",""postcode"":""448-0001""}]","[{""freeform"":""愛知県刈谷市井ケ谷町前田２６−２"",""locality"":""刈谷市"",""postcode"":""448-0001"",""country"":""JP""}]"
1688,4cce470fc0378cfa25ea9248,08f648391696944503a9a82140eea609,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""4cce470fc0378cfa25ea9248"",""update_time"":""2020-11-21T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""154764821283726"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.48103896103896104}]","{""primary"":""ส้มตำป้านวล"",""common"":{},""rules"":[]}","{""primary"":""ส้มตำป้านวล""}","{""primary"":""Dining and Drinking > Restaurant > Asian Restaurant > Thai Restaurant"",""alternate"":[]}","{""primary"":""thai_restaurant"",""alternate"":[""delicatessen"",""fast_food_restaurant""]}",1.0,0.48103896103896104,[null],,"[null,null,null]","[""https://www.facebook.com/154764821283726""]",[null],,[null],,"{""wikidata"":"""",""names"":{""primary"":""ส้มตำป้านวล"",""common"":{},""rules"":[]}}",,"[{""freeform"":""โค้งสนามบิน"",""locality"":""Ban Kat"",""region"":""Mae Hong Son"",""country"":""TH""}]","[{""freeform"":""โค้งสนามบิน"",""country"":""TH""}]"
1689,4b9a7ebcf964a5209dba35e3,08f1fa19882dc90203f8a84197143081,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""4b9a7ebcf964a5209dba35e3"",""update_time"":""2024-10-29T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""1595870910498912"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.9837452982267598},{""property"":""/properties/existence"",""dataset"":""Microsoft"",""record_id"":""1407374890777110"",""update_time"":""2024-12-31T03:06:51.040Z"",""confidence"":0.77}]","{""primary"":""McDonald's"",""common"":{},""rules"":[]}","{""primary"":""McDonald's""}","{""primary"":""Dining and Drinking > Restaurant > Fast Food Restaurant"",""alternate"":[]}","{""primary"":""fast_food_restaurant"",""alternate"":[""burger_restaurant"",""restaurant""]}",1.0,0.9962614185921548,"[""http://www.mcdonalds.de""]","[""https://www.mcdonalds.de/restaurant?id=0964""]","[""https://www.twitter.com/mcdonaldsdenews"",""https://www.facebook.com/296270482587"",""https://www.instagram.com/mcdonaldsde""]","[""https://www.facebook.com/1595870910498912""]",[null],,"[""04922 16403148""]","[""+492216403148""]","{""wikidata"":"""",""names"":{""primary"":""McDonald's"",""common"":{},""rules"":[]}}","{""names"":{""primary"":""McDonald's""}}","[{""freeform"":""Clevischer Ring 1"",""locality"":""Köln"",""region"":""Nordrhein-Westfalen"",""country"":""DE"",""postcode"":""51063""}]","[{""freeform"":""Mülheimer Zubringer 142"",""locality"":""Köln"",""postcode"":""51063"",""country"":""DE""}]"
1690,4e4f60721f6eae4d251977fa,08f2f5ba509090ac03468e634b18ae44,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""4e4f60721f6eae4d251977fa"",""update_time"":""2024-10-31T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""Microsoft"",""record_id"":""562949961433422"",""update_time"":""2024-12-25T14:43:13.803Z"",""confidence"":0.77}]","{""primary"":""ノジマ"",""common"":{},""rules"":[]}","{""primary"":""ノジマ イオン富士宮店""}","{""primary"":""Retail > Furniture and Home Store > Home Appliance Store"",""alternate"":[]}","{""primary"":""electronics"",""alternate"":[""retail""]}",1.0,0.77,"[""https://www.nojima.co.jp/shop/shizuoka/fujinomiya/""]","[""https://www.nojima.co.jp/shop/shizuoka/fujinomiya/?utm_source=Yext&utm_medium=Yext&utm_campaign=Listings""]","[""https://www.twitter.com/nojima_official"",""https://www.facebook.com/101961213291519"",null]",,[null],,"[""0544-28-2811""]","[""0544282811""]","{""wikidata"":"""",""names"":{""primary"":""ノジマ"",""common"":{},""rules"":[]}}",,"[{""freeform"":""浅間町1-8"",""locality"":""富士宮市"",""region"":""静岡県"",""country"":""JP"",""postcode"":""418-0032""}]","[{""freeform"":""浅間町1-8, イオンモ-ル富士宮2F"",""locality"":""富士宮市"",""postcode"":""〒418-0032"",""region"":""静岡県"",""country"":""JP""}]"
1691,4df1d64513c84d5e61b08261,08f1f13d06cdb4dd03c2287ba2cf48a4,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""4df1d64513c84d5e61b08261"",""update_time"":""2024-10-08T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""291570611009056"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.9837452982267598},{""property"":""/properties/existence"",""dataset"":""Microsoft"",""record_id"":""562949965524849"",""update_time"":""2024-12-30T16:44:25.757Z"",""confidence"":0.77}]","{""primary"":""Oberschorfheide Wäsche Dessous Bademoden"",""common"":{},""rules"":[]}","{""primary"":""Oberschorfheide""}","{""primary"":""Retail > Textiles Store"",""alternate"":[]}","{""primary"":""clothing_store"",""alternate"":[""women's_clothing_store"",""swimwear_store""]}",1.0,0.9962614185921548,"[""http://www.oberschorfheide.de""]","[""https://www.boeckmann-mode.de/lingerie.html""]","[null,null,null]","[""https://www.facebook.com/291570611009056""]","[""info@oberschorfheide.de""]",,"[""04952 3192570""]","[""+49523192570""]","{""wikidata"":"""",""names"":{""primary"":""Oberschorfheide Wäsche Dessous Bademoden"",""common"":{},""rules"":[]}}",,"[{""freeform"":""Lange Straße 26"",""locality"":""Detmold"",""region"":""Nordrhein-Westfalen"",""country"":""DE"",""postcode"":""32756""}]","[{""freeform"":""Lange Straße 26"",""locality"":""Detmold"",""postcode"":""32756"",""country"":""DE""}]"
1692,9895be818248496243b42fa8,08f1fab35159a36303681e92abd4a35d,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""9895be818248496243b42fa8"",""update_time"":""2024-10-08T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""163070573763443"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.7927927927927928}]","{""primary"":""Augenzentrum Neumarkt"",""common"":{},""rules"":[]}","{""primary"":""Augenzentrum Neumarkt""}","{""primary"":""Health and Medicine > Optometrist"",""alternate"":[]}","{""primary"":""eye_care_clinic"",""alternate"":[""hospital"",""optometrist""]}",1.0,0.7927927927927928,"[""http://www.keinebrillemehr.de""]","[""http://www.keinebrillemehr.de""]","[null,""https://www.facebook.com/163070573763443"",null]","[""https://www.facebook.com/163070573763443""]","[""praxis@augenzentrum-neumarkt.de""]",,"[""09181 254650""]","[""+4991812979999""]","{""wikidata"":"""",""names"":{""primary"":""Augenzentrum Neumarkt"",""common"":{},""rules"":[]}}",,"[{""freeform"":""Obere Marktstraße 1A"",""locality"":""Neumarkt in der Oberpfalz"",""region"":""Bayern"",""country"":""DE"",""postcode"":""92318""}]","[{""freeform"":""Untere Marktstraße 1A"",""locality"":""Neumarkt in der Oberpfalz"",""postcode"":""92318"",""country"":""DE""}]"
1693,4cd39153d160b1f76bbc24ab,08f658944b782a9503c1fa77606fa9cf,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""4cd39153d160b1f76bbc24ab"",""update_time"":""2022-11-06T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""190073004377673"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.2867132867132867}]","{""primary"":""จิ๋ม&แดง (Jim&Dang Seafood)"",""common"":{},""rules"":[]}","{""primary"":""จิ๋ม&แดง""}","{""primary"":""Dining and Drinking > Restaurant > Seafood Restaurant"",""alternate"":[]}","{""primary"":""seafood_restaurant"",""alternate"":[""restaurant""]}",1.0,0.28671328671328666,[null],,"[null,null,null]","[""https://www.facebook.com/190073004377673""]",[null],,"[""032 559 160""]","[""+1032559160""]","{""wikidata"":"""",""names"":{""primary"":""จิ๋ม&แดง (Jim&Dang Seafood)"",""common"":{},""rules"":[]}}",,"[{""freeform"":""27 หมู่ที่ 2"",""locality"":""Sam Roi Yot"",""region"":""Prachuap Khiri Khan"",""country"":""TH"",""postcode"":""77120""}]","[{""freeform"":""27 หมู่ที่ 2"",""country"":""TH""}]"
1694,5bb2fac1be7078002c216c1e,08f1f1d48271dd9a03e63a527131eb83,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""5bb2fac1be7078002c216c1e"",""update_time"":""2024-10-08T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""1722637628028165"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.9253962118283726},{""property"":""/properties/existence"",""dataset"":""Microsoft"",""record_id"":""2251799819498115"",""update_time"":""2020-12-03T21:27:18.310Z"",""confidence"":0.77}]","{""primary"":""GEERS Hörgeräte"",""common"":{},""rules"":[]}","{""primary"":""GEERS Hörgeräte""}","{""primary"":""Retail > Medical Supply Store"",""alternate"":[""Health and Medicine > Physician > Doctor's Office""]}","{""primary"":""medical_supply"",""alternate"":[""medical_research_and_development"",""pharmacy""]}",1.0,0.9828411287205256,"[""https://standorte.geers.de/berlin/reichsstrasse-102.html?y_source=1_MTA1NTIyNjMtNDQwLWxvY2F0aW9uLndlYnNpdGU=""]","[""https://standorte.geers.de/berlin/reichsstrasse-102.html?utm_source=Yext&utm_medium=Facebook&utm_campaign=Yext_Listings&y_source=1_MTA1NTIyNjMtNTU5LWxvY2F0aW9uLndlYnNpdGU%3D""]","[""https://www.twitter.com/geers_de"",""https://www.facebook.com/1722637628028165"",null]","[""https://www.facebook.com/1722637628028165""]",[null],,"[""030 63961056""]","[""+493063961056""]","{""wikidata"":"""",""names"":{""primary"":""GEERS Hörgeräte"",""common"":{},""rules"":[]}}","{""names"":{""primary"":""GEERS""}}","[{""freeform"":""Reichsstraße 102"",""locality"":""Berlin"",""region"":""Berlin"",""country"":""DE"",""postcode"":""14052""}]","[{""freeform"":""Reichsstraße 102"",""locality"":""Berlin"",""postcode"":""14052"",""country"":""DE""}]"
1695,616321e002139a1bb8d710f7,08f608b0b3750ae1036f8d8ec9a9e6d2,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""616321e002139a1bb8d710f7"",""update_time"":""2023-11-12T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""Microsoft"",""record_id"":""1688849864240987"",""update_time"":""2024-01-23T13:26:24.950Z"",""confidence"":0.77}]","{""primary"":""HDFC Bank ATM"",""common"":{},""rules"":[]}","{""primary"":""HDFC Bank ATM""}","{""primary"":""Business and Professional Services > Financial Service > Banking and Finance > ATM"",""alternate"":[]}","{""primary"":""bank_credit_union"",""alternate"":[""atms""]}",1.0,0.77,"[""https://near-me.hdfcbank.com/branch-atm-locator/hdfc-bank-atm-santacruz-police-station-atm-santacruz-west-mumbai-124831/Home""]","[""https://near-me.hdfcbank.com/branch-atm-locator/hdfc-bank-atm-santacruz-police-station-atm-santacruz-west-mumbai-124831/Home?utm_source=locator&utm_medium=bing""]","[null,null,null]",,[null],,"[""1800 202 6161""]","[""09426792001""]","{""wikidata"":"""",""names"":{""primary"":""HDFC Bank ATM"",""common"":{},""rules"":[]}}",,"[{""freeform"":""Santacruz Police Station,SV Road"",""locality"":""Mumbai"",""region"":""Maharashtra"",""country"":""IN"",""postcode"":""400054""}]","[{""freeform"":""Santacruz Police Station, SV Road, Santacruz West"",""locality"":""Mumbai"",""postcode"":""400054"",""region"":""Maharashtra"",""country"":""IN""}]"
1696,3422b18cf90c4a211e1be37a,08fa813b222f2c1e03f7aca38bf90b4e,"[{""property"":"""",""dataset"":""FourSquare"",""record_id"":""3422b18cf90c4a211e1be37a"",""update_time"":""2024-06-07T00:00:00.000"",""confidence"":1.0}]","[{""property"":"""",""dataset"":""meta"",""record_id"":""275907922946806"",""update_time"":""2025-01-06T08:00:00.000Z"",""confidence"":0.48103896103896104}]","{""primary"":""Work Medicina Ocupacional S/C Ltda"",""common"":{},""rules"":[]}","{""primary"":""Work Medicina Ocupacional""}","{""primary"":""Health and Medicine > Physician"",""alternate"":[]}","{""primary"":""hospital"",""alternate"":[""medical_service_organizations"",""laboratory_testing""]}",1.0,0.48103896103896104,"[""http://www.workocupacional.com.br""]","[""http://www.workocupacional.com.br""]","[null,""https://www.facebook.com/322174064460695"",null]","[""https://www.facebook.com/275907922946806""]",[null],,"[""(19) 3203-7525""]","[""+551932337525""]","{""wikidata"":"""",""names"":{""primary"":""Work Medicina Ocupacional S/C Ltda"",""common"":{},""rules"":[]}}",,"[{""freeform"":""Rua Tiradentes, 217"",""locality"":""Campinas"",""region"":""SP"",""country"":""BR"",""postcode"":""13023-190""}]","[{""freeform"":""Rua Visconde de Taunay, 335"",""locality"":""Campinas"",""postcode"":""13023-200"",""region"":""SP"",""country"":""BR""}]"
